id,frameTime,voiceProb_sma_range,voiceProb_sma_linregc1,voiceProb_sma_linregerrA,voiceProb_sma_stddev,voiceProb_sma_amean,voiceProb_sma_duration,voiceProb_sma_upleveltime0.0,voiceProb_sma_downleveltime0.0,HNR_sma_range,HNR_sma_linregc1,HNR_sma_linregerrA,HNR_sma_stddev,HNR_sma_amean,HNR_sma_duration,HNR_sma_upleveltime0.0,HNR_sma_downleveltime0.0,F0_sma_range,F0_sma_linregc1,F0_sma_linregerrA,F0_sma_stddev,F0_sma_amean,F0_sma_duration,F0_sma_upleveltime0.0,F0_sma_downleveltime0.0,jitterLocal_sma_range,jitterLocal_sma_linregc1,jitterLocal_sma_linregerrA,jitterLocal_sma_stddev,jitterLocal_sma_amean,jitterLocal_sma_duration,jitterLocal_sma_upleveltime0.0,jitterLocal_sma_downleveltime0.0,jitterDDP_sma_range,jitterDDP_sma_linregc1,jitterDDP_sma_linregerrA,jitterDDP_sma_stddev,jitterDDP_sma_amean,jitterDDP_sma_duration,jitterDDP_sma_upleveltime0.0,jitterDDP_sma_downleveltime0.0,shimmerLocal_sma_range,shimmerLocal_sma_linregc1,shimmerLocal_sma_linregerrA,shimmerLocal_sma_stddev,shimmerLocal_sma_amean,shimmerLocal_sma_duration,shimmerLocal_sma_upleveltime0.0,shimmerLocal_sma_downleveltime0.0,pcm_intensity_sma_range,pcm_intensity_sma_linregc1,pcm_intensity_sma_linregerrA,pcm_intensity_sma_stddev,pcm_intensity_sma_amean,pcm_intensity_sma_duration,pcm_intensity_sma_upleveltime0.0,pcm_intensity_sma_downleveltime0.0,speakingRate_sma_range,speakingRate_sma_linregc1,speakingRate_sma_linregerrA,speakingRate_sma_stddev,speakingRate_sma_amean,speakingRate_sma_duration,speakingRate_sma_upleveltime0.0,speakingRate_sma_downleveltime0.0,label
88947-007,0.0,0.6636153,-0.0006834181,0.1213221,0.160072,0.5825109,285,284,1,487.8365,0.0017652570000000001,26.71932,56.81609,16.67795,285,284,1,422.4585,-0.002263661,74.61445,93.37167,183.0556,236,235,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.755116e-06,1.807271e-09,7.394835e-07,9.580395e-07,6.840804e-07,285,284,1,10.83333,0.004864751,3.262025,3.5555550000000005,5.609756,246,245,1,0
56896-023,0.0,0.9315749,-0.0004528785,0.1391216,0.172507,0.5526055999999999,195,194,1,470.1427,0.7644678,105.0225,148.2447,89.59919000000001,195,194,1,444.5212,0.6660365,102.8294,121.381,264.7377,147,146,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.497235e-07,-2.359777e-10,1.639662e-08,3.297443e-08,2.4858849999999996e-08,195,194,1,7.5,0.01586034,1.230658,1.659873,5.512821,156,155,1,3
11739-007,0.0,0.8276608,-0.01117565,0.1279258,0.2083063,0.7048569,36,35,1,49.8916,-0.46567200000000003,7.1292100000000005,10.81822,7.977067,36,35,1,140.5134,-0.02934875,24.257,32.69153,170.0538,35,34,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0203969999999999e-05,-8.64645e-08,1.3205160000000001e-06,2.47597e-06,1.1971760000000001e-06,36,35,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
81392-015,0.0,0.5829494000000001,-0.003341404,0.12023130000000001,0.1691547,0.6760305999999999,96,95,1,47.10046,-0.18699970000000002,7.226221000000001,10.12768,6.712573,96,95,1,138.6838,-0.6764918000000001,21.20619,34.291109999999996,146.9898,88,87,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.632974e-06,-2.4412189999999998e-08,8.443248e-07,1.395345e-06,9.394126999999999e-07,96,95,1,4.1666669999999995,0.05660704,0.6330026,1.169773,3.070175,57,56,1,3
52053-008,0.0,0.3925582,0.001142416,0.06132516,0.07951296,0.3357817,66,65,1,25.43177,0.08779152,3.6729160000000003,5.182229,-10.98771,66,65,1,85.96581,1.99322,23.17674,26.58022,66.67841,13,12,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.785344e-06,-5.026524e-09,3.5180009999999995e-07,4.5515700000000003e-07,4.311059e-07,66,65,1,4.1666669999999995,0.11497760000000001,0.5501289,1.0955700000000002,2.9629630000000002,27,26,1,0
82975-007,0.0,0.5416968000000001,-0.003252319,0.1117519,0.1458752,0.7137207,36,35,1,31.556520000000003,-0.1695504,6.1112,8.053626,9.968801,36,35,1,143.4473,0.9411656999999999,25.91611,36.61235,167.4217,36,35,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.1161429999999998e-07,-2.03631e-09,3.6348690000000004e-08,5.321434e-08,4.826975e-08,36,35,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
56896-012,0.0,0.7228699000000001,0.0005700422000000001,0.1294725,0.15927149999999998,0.6019135,275,274,1,50.285509999999995,0.05295916,7.014407,9.410592,2.496023,275,274,1,437.2704,0.28194109999999994,69.86675,94.22453,174.239,240,239,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4160446,0.01315436,0.06607769,0.1095517,0.5850626999999999,16,15,1,1.223586e-05,-8.976439e-09,8.211015e-07,1.6421760000000001e-06,7.032099000000001e-07,275,274,1,7.5,0.007167523,1.445622,1.849622,4.93644,236,235,1,3
82975-000,0.0,0.8511139999999999,0.0009569572,0.19643529999999998,0.2307974,0.6224961999999999,186,185,1,471.8802,-0.6239278,113.4324,158.3368,85.65191,186,185,1,420.8382,-1.068928,69.77557,98.72749,212.9594,139,138,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.748066e-06,2.1072710000000002e-09,3.633543e-07,5.180531e-07,3.278836e-07,186,185,1,4.1666669999999995,0.00037464379999999997,1.187853,1.240759,3.503401,147,146,1,0
47647-002,0.0,0.735531,-0.0009733656,0.1810704,0.2199928,0.5947041000000001,246,245,1,48.445209999999996,-0.06851473,9.843760000000001,12.51401,3.446439,246,245,1,426.0052,-0.3667152,45.83455,69.8907,178.2721,195,194,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.5407960000000004e-06,1.6465429999999997e-09,4.040876e-07,5.973444e-07,3.965548e-07,246,245,1,8.333333,0.01262975,1.119861,1.581157,6.8478259999999995,207,206,1,0
91117-001,0.0,0.7244311,-0.00047273940000000004,0.1766136,0.2052592,0.5399866999999999,235,234,1,481.3574,0.24430839999999998,57.74994,104.4657,34.03378,235,234,1,177.73,-0.2378931,31.25892,41.71565,143.2573,157,156,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.845489e-06,-6.601233e-09,8.657341e-07,1.251638e-06,9.866322e-07,235,234,1,7.5,0.02489462,1.003616,1.8553400000000002,5.306122,196,195,1,0
91117-002,0.0,0.7018559,0.00166276,0.1458375,0.17753870000000002,0.6666746,98,97,1,474.1891,-1.777824,60.82841,104.3375,40.42988,98,97,1,268.2844,-1.639083,26.90561,56.893280000000004,202.9572,84,83,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.823725e-06,-2.658209e-09,8.782843000000001e-07,1.3154390000000002e-06,7.98496e-07,98,97,1,4.1666669999999995,0.008425876,1.1158059999999999,1.227108,3.305085,59,58,1,0
44209-003,0.0,0.810077,-0.0001945721,0.2196476,0.2438953,0.6188188,240,239,1,326.8449,-0.04103808,17.35312,36.16668,11.21454,240,239,1,373.1759,0.35020209999999996,45.93582,67.77232,195.0036,169,168,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.891641e-06,-2.1917829999999998e-09,4.558455e-07,7.044611e-07,4.123884e-07,240,239,1,5.8333330000000005,0.01285882,0.8897045,1.224969,4.160839,143,142,1,0
05068-009,0.0,0.41639960000000004,-0.001889806,0.08445083,0.1050744,0.5064185,37,36,1,321.936,0.7058034000000001,44.13888,76.37813,23.52386,37,36,1,326.1981,6.887853,58.9138,94.27425,185.7897,32,31,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.5095420000000004e-07,-2.940879e-09,9.855230000000001e-08,1.258491e-07,1.106035e-07,37,36,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
81392-022,0.0,0.7782663000000001,-5.531816999999999e-05,0.2021189,0.2237448,0.6664076,516,515,1,331.8374,-0.01382468,16.116629999999997,37.031690000000005,14.55921,516,515,1,446.6696,-0.10776949999999999,65.98038000000001,95.53256,195.9961,414,413,1,0.07880473,3.787785e-05,0.002203461,0.007504895,0.1173379,136,135,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0030899670000000003,1.628599e-05,0.0005430631,0.001292218,0.002201879,237,236,1,8.540556e-06,2.4042129999999996e-09,1.177024e-06,1.634316e-06,1.139502e-06,516,515,1,7.5,0.002700984,1.4436870000000002,1.7710700000000001,4.192872,477,476,1,3
88947-006,0.0,0.6269574,-0.007201419000000001,0.1546317,0.1941654,0.5969346,36,35,1,38.90797,-0.24540189999999998,8.582201,10.94812,2.518193,36,35,1,234.8113,0.6655899000000001,60.238719999999994,69.73344,214.1859,28,27,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.51765e-06,2.2099099999999997e-08,1.087161e-06,1.703639e-06,1.156152e-06,36,35,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46352-001,0.0,0.8251248,-0.0002704062,0.1994312,0.2451404,0.6210004,796,795,1,486.1789,-0.000543305,21.219089999999998,55.5295,14.998070000000002,796,795,1,457.0707,-0.0428739,46.57721,72.1844,182.5935,630,629,1,0.2050703,0.0007246614,0.04135942,0.0998003,0.10511849999999999,414,413,1,0.1344101,2.911469e-05,0.0025603970000000003,0.01050037,0.2006219,203,202,1,0.12995589999999999,-0.00023713,0.01379201,0.04042629,0.1487693,526,525,1,9.365959000000001e-07,-1.746913e-10,1.088745e-07,1.625094e-07,1.11281e-07,796,795,1,12.5,0.008080409,1.908282,2.971086,5.4425360000000005,757,756,1,0
78080-000,0.0,0.8767894,-0.0002279436,0.23303779999999996,0.270181,0.6272866,896,895,1,494.4744,0.02018484,26.47665,56.05924,19.905070000000002,896,895,1,427.8282,0.1246844,53.954609999999995,79.79493000000001,218.207,665,664,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.08432283,1.424224e-05,0.0014233720000000002,0.006191988000000001,0.1259343,230,229,1,7.27341e-06,-2.906841e-10,5.283454e-07,8.21632e-07,5.151522e-07,896,895,1,17.5,0.01791855,1.997471,4.443077,7.928571000000001,700,697,3,0
11739-008,0.0,0.7867314999999999,-0.006007861,0.175286,0.2128951,0.48277659999999994,36,35,1,163.6904,0.01304584,23.23544,39.90518,26.02646,36,35,1,264.33,8.585146,40.350629999999995,77.79879,156.2768,23,21,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.490408e-06,4.267681e-08,9.246460999999999e-07,1.247364e-06,1.5477549999999998e-06,36,35,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0
81392-016,0.0,0.49195950000000005,-0.0005459421,0.1122757,0.1353592,0.5997218000000001,76,75,1,26.3367,-0.07452279,5.377638,6.838551,3.894932,76,75,1,454.2828,-5.372746,71.90384,138.7075,209.0517,68,67,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.473459e-06,3.3965109999999998e-09,8.748608e-07,1.331343e-06,7.301562e-07,76,75,1,4.1666669999999995,0.10984669999999999,0.4742438,1.3016379999999999,3.513514,37,36,1,3
44209-006,0.0,0.9351821,-2.667732e-05,0.2254525,0.2501984,0.6773499,896,895,1,487.3931,-0.08470576,75.68623000000001,122.301,58.335930000000005,896,895,1,449.9684,-0.04058887,41.26345,61.03904,192.2766,690,689,1,0.07046667,-4.8695140000000004e-05,0.005585407,0.009721252,0.0937883,459,458,1,0.03174834,2.093121e-05,0.0009477550999999999,0.0025257260000000003,0.01387645,116,115,1,0.3437332,-0.000390063,0.1214991,0.14478310000000003,0.2835063,527,415,112,6.770955e-06,2.381283e-10,4.5056309999999995e-07,8.029908000000001e-07,4.0314659999999996e-07,896,895,1,7.5,0.0007999556,1.413663,1.611807,3.792299,857,856,1,0
58812-000,0.0,0.8607872,0.001530452,0.1835302,0.2568448,0.5882189,292,291,1,479.7829,-0.5859542,73.23510999999999,119.7379,57.7257,292,291,1,432.868,-0.7880301,55.9598,88.05122,220.8477,201,200,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.807565e-06,2.384903e-09,3.767396e-07,6.133631999999999e-07,3.5157990000000004e-07,292,291,1,6.6666669999999995,0.008264236,1.399226,1.6687049999999999,5.994971,232,231,1,0
05068-005,0.0,0.9073465000000001,-0.0004276574,0.20095860000000001,0.2351663,0.6075877,395,394,1,484.5644,0.08448913,127.5489,162.7386,92.24004000000001,395,394,1,444.4751,-0.1591134,75.60155,99.73473,213.3268,288,287,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.469258e-06,-1.117399e-10,6.861429e-07,1.046015e-06,6.656163000000001e-07,395,394,1,10.83333,0.0112456,1.8103639999999999,2.455839,4.6839889999999995,356,355,1,0
95407-005,0.0,0.8488916999999999,-0.0006576564999999999,0.1430764,0.1983364,0.6105593,496,495,1,482.1729,0.02248081,51.00704,95.58837,34.229209999999995,496,495,1,447.4227,-0.09503546,97.16691,115.1803,252.6072,410,409,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02834328,2.611172e-05,0.001078206,0.0031715140000000003,0.0420811,98,97,1,2.318765e-06,-2.332746e-10,1.359926e-07,2.4934639999999996e-07,1.0812289999999999e-07,496,495,1,10.83333,0.01171792,1.241959,2.177066,5.213348000000001,457,456,1,3
25066-014,0.0,0.48208809999999996,-0.006592817,0.07857535,0.14604489999999998,0.5241551,56,55,1,166.7085,0.91999,29.39541,45.94833,16.37254,56,55,1,87.46454,-0.8047167,20.61342,26.68573,80.96051,43,42,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.431584e-06,-1.11751e-08,1.213127e-06,1.899474e-06,1.116747e-06,56,55,1,3.333333,0.09395418,0.5118222,0.8546860999999999,4.705883,17,16,1,0
44209-009,0.0,0.797455,-0.003191908,0.15017729999999999,0.265896,0.5902329000000001,200,199,1,178.5324,-0.06591273,18.27692,33.28846,10.94045,200,199,1,348.2407,-0.24727770000000002,35.191179999999996,55.021469999999994,181.6456,126,125,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.404117e-06,-3.3383930000000002e-09,3.4216840000000007e-07,5.274443e-07,4.3330500000000003e-07,200,199,1,5.8333330000000005,0.01836755,0.8490288,1.378911,6.009317,161,160,1,0
95465-000,0.0,0.7101156,0.001009249,0.13717089999999998,0.1917169,0.5871920999999999,345,344,1,496.1333,-0.1553789,29.07579,59.85703,15.56749,345,344,1,399.6373,-0.05398338,39.22817,59.26846,181.6005,253,252,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2510444,0.0012902089999999998,0.02064869,0.04286123,0.36738200000000004,41,40,1,1.2052930000000002e-06,2.832826e-10,1.4507060000000002e-07,2.178654e-07,1.6667570000000003e-07,345,344,1,7.5,-0.001995474,1.219974,1.7189709999999998,4.893791,306,305,1,0
81392-037,0.0,0.6328621,-0.0002529691,0.14738210000000002,0.1731032,0.547845,225,224,1,481.5632,-0.04951134,33.27726,64.76275,20.16743,225,224,1,445.9563,-1.145565,78.53899,115.6052,199.4761,167,166,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.141727e-06,5.295582e-10,9.210722e-07,1.313895e-06,7.730684999999999e-07,225,224,1,8.333333,0.01553692,1.494659,1.903848,7.6747309999999995,186,185,1,3
05068-003,0.0,0.9049244000000001,-0.0009640987,0.1800555,0.22558699999999998,0.730478,256,255,1,472.944,0.43312269999999997,44.90332,83.06844,34.66572,256,255,1,279.3925,0.1804476,31.298,46.60365,182.566,226,225,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.895082999999999e-06,-3.7345890000000005e-09,9.874221e-07,1.456037e-06,9.909770000000001e-07,256,255,1,6.6666669999999995,0.02077491,1.3846120000000002,2.104146,4.677419,217,216,1,0
25066-003,0.0,0.6710685000000001,0.000470429,0.1269518,0.152576,0.48694609999999994,265,264,1,348.4789,-0.08591621,19.66806,41.01231,4.400981,265,264,1,406.4265,-1.055179,60.60228000000001,97.47728000000001,163.0928,165,164,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.674717e-06,2.6214590000000003e-09,8.190178e-07,1.4035910000000002e-06,8.475128999999999e-07,265,264,1,6.6666669999999995,0.01191983,0.8824780999999999,1.3257729999999999,5.11062,226,225,1,0
44209-005,0.0,0.6945686,-0.0008209022,0.133443,0.16255129999999998,0.7301055999999999,148,147,1,467.663,-0.01821097,23.386670000000002,59.14966999999999,23.38126,148,147,1,277.824,0.4437397,35.7631,54.64225,183.9598,145,144,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.569901e-06,3.3406840000000005e-09,2.866208e-07,4.500765e-07,3.1843540000000003e-07,148,147,1,4.1666669999999995,0.03098261,0.6476814999999999,1.27394,3.807339,109,108,1,0
56896-017,0.0,0.8777325,0.0001681429,0.1395155,0.1779175,0.557066,496,495,1,495.3207,-0.2042457,65.60007,115.5174,43.21042,496,495,1,418.7933,-0.09092315,49.072140000000005,66.85163,163.7618,396,395,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.15354229999999996,3.794462e-05,0.003117747,0.01239479,0.2291012,190,189,1,5.177754e-06,-1.3392070000000001e-11,4.847529e-07,7.665956e-07,4.2019199999999996e-07,496,495,1,8.333333,-0.005739099,1.193367,1.728723,6.323851,457,456,1,3
07920-003,0.0,0.6217458,0.005293245,0.08746728,0.1421198,0.504682,46,45,1,481.9454,-4.742325,75.40596,122.9588,38.494279999999996,46,45,1,342.8241,-4.838379,71.12868,101.8741,259.0068,36,35,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.598594e-07,1.9492229999999997e-09,2.9222299999999998e-08,5.466431e-08,4.939379e-08,46,45,1,1.666667,0.2380953,0.30612249999999996,0.6070262,2.142857,7,6,1,0
95407-006,0.0,0.7755554,0.0021892079999999998,0.1064165,0.1650799,0.47968249999999996,136,135,1,471.0119,-3.3507839999999995,102.28,180.259,127.3262,136,135,1,452.8599,-1.412791,106.7842,133.3944,213.8869,93,92,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.431336999999999e-07,1.983658e-10,3.559498e-08,7.488021000000001e-08,2.927203e-08,136,135,1,8.333333,0.06820253,0.8247783999999999,2.160239,8.298969,97,96,1,3
87083-010,0.0,0.7960973000000001,9.917813e-05,0.1779241,0.2102119,0.5974281,476,475,1,340.6138,0.01764653,13.967570000000002,30.387009999999997,6.402065,476,475,1,301.7386,-0.0549874,46.76637,59.32941999999999,155.3598,380,379,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.003831964,1.316762e-06,9.122438e-05,0.00033575470000000003,0.005712244,161,160,1,7.879827000000001e-06,-1.267715e-10,1.147363e-06,1.5153729999999998e-06,1.092497e-06,476,475,1,14.166670000000002,0.008183645,1.8950580000000001,2.7168259999999997,7.28833,437,436,1,0
45758-003,0.0,0.7501310999999999,-0.0003552449,0.18083770000000002,0.21313739999999998,0.6366894000000001,395,394,1,178.2007,-0.0348446,11.2502,21.06557,7.3776399999999995,395,394,1,270.0692,-0.09984556,24.38032,37.80297,147.6076,321,320,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.949068e-06,-2.2560630000000003e-09,9.994341e-07,1.492171e-06,1.030807e-06,395,394,1,4.1666669999999995,0.00153022,1.235433,1.2792299999999999,3.764045,356,355,1,0
26753-009,0.0,0.7432867,-6.042633000000001e-05,0.13112000000000001,0.15857449999999998,0.6436845999999999,616,615,1,487.9432,0.01434587,18.54231,49.38905,14.828120000000002,616,615,1,455.4001,-0.1232615,64.7132,89.35457,150.6637,566,565,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03955317,3.436798e-06,0.0004824611,0.00246129,0.05914493,321,320,1,1.3170610000000001e-05,-2.304284e-09,8.979822e-07,1.552147e-06,8.612523e-07,616,615,1,8.333333,-0.0004105164,1.445918,1.7896,7.0450610000000005,577,576,1,0
13691-002,0.0,0.6899144,-0.0002891935,0.1327563,0.1610782,0.5054986,335,334,1,183.0388,-0.01182761,12.96405,29.18747,3.801315,335,334,1,413.5724,-0.5695489,47.45834,77.03825,123.5548,233,232,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.245778e-05,-3.917081e-09,9.330585e-07,1.6223589999999998e-06,7.989131999999999e-07,335,334,1,9.166667,0.01462807,1.424256,2.0831939999999998,5.2956080000000005,296,295,1,0
47939-004,0.0,0.7338485,-0.001517296,0.1732737,0.21329220000000002,0.638732,129,128,1,42.69467,-0.05745079,9.150155999999999,11.18149,5.5959129999999995,129,128,1,332.8008,-0.1133175,65.37348,84.38427,232.7166,101,100,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.54719e-06,-5.590877e-09,4.158314e-07,8.186504000000001e-07,3.478785e-07,129,128,1,4.1666669999999995,0.01248439,0.4343598,0.7005289000000001,2.555556,90,89,1,0
44209-002,0.0,0.6212831999999999,-0.00028098669999999996,0.142214,0.1723416,0.6849071,86,85,1,50.363490000000006,-0.008035398000000001,8.735301,10.84937,6.708216999999999,86,85,1,189.4436,0.9457318000000001,28.067390000000003,46.367,199.7991,79,78,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.676242e-06,-1.298366e-08,8.040791000000001e-07,1.29716e-06,9.210264999999999e-07,86,85,1,4.1666669999999995,0.04962612,0.9166591999999999,1.297116,3.5106379999999997,47,46,1,0
47939-017,0.0,0.7528216999999999,0.0003224939,0.09234899,0.118922,0.37987070000000006,215,214,1,481.045,-0.5543769000000001,102.4811,138.6008,74.64747,215,214,1,447.9714,-1.910509,58.91435,82.62047,160.2215,76,75,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.715654e-06,1.004306e-09,1.5389099999999998e-07,2.971223e-07,1.3812489999999998e-07,215,214,1,13.333329999999998,0.04952675,1.036957,2.828445,8.465909,176,175,1,0
56896-019,0.0,0.3879897,-0.00274816,0.08992445,0.11763900000000001,0.638369,66,65,1,28.77843,-0.1616592,5.603426,7.3965369999999995,3.253664,66,65,1,167.443,1.6682259999999998,29.594170000000002,46.27673,137.6386,66,65,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.400074e-06,7.694654000000001e-09,4.7650079999999995e-07,6.070387e-07,5.502873e-07,66,65,1,1.666667,0.007122506999999999,0.3012557,0.41408670000000003,2.3148150000000003,27,26,1,3
87083-003,0.0,0.7138765,-0.0006528551000000001,0.1206859,0.1561961,0.4609468,296,295,1,190.3652,-0.002885646,8.290815,18.015810000000002,-3.402275,296,295,1,440.242,-0.8475618,64.3267,96.74847,151.9745,169,168,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.019209e-05,-3.692948e-09,6.589856e-07,1.17793e-06,6.238622e-07,296,295,1,9.166667,0.02060935,1.337502,2.175236,6.342412,257,256,1,0
56896-028,0.0,0.832201,0.001588434,0.09270868,0.13319370000000003,0.5991036999999999,106,105,1,179.9348,-0.2075028,13.242070000000002,27.694570000000002,9.075016999999999,106,105,1,431.4355,-0.2145212,93.57283000000001,106.9945,188.1917,99,98,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0630169999999999e-06,-2.3144529999999997e-09,1.127368e-07,1.9465789999999998e-07,1.224987e-07,106,105,1,4.1666669999999995,0.03588342,0.8568021999999998,1.275952,3.9925370000000004,67,66,1,3
87083-013,0.0,0.7273272,-0.0004978857,0.12727149999999998,0.1735828,0.6966975000000001,86,85,1,37.859809999999996,-0.01441727,6.328958,8.758460000000001,7.713127,86,85,1,162.193,0.05221357,26.70448,32.89485,122.134,80,79,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.746719e-06,-8.303584000000001e-09,7.677620999999999e-07,9.797039e-07,7.816803e-07,86,85,1,4.1666669999999995,0.03738821,0.5316525,0.8357818000000001,2.659575,47,46,1,0
